state,county,income_mean,poverty_pct,college,female_count,Total_pop,White,Black,Asian,age_median
5.0,137.0,49251.0,22.5,8.5,6237.0,12446.0,12024.0,9.0,14.0,49.8
5.0,143.0,72364.0,16.8,19.7,114348.0,228529.0,177357.0,8149.0,5696.0,31.8
5.0,5.0,57247.0,14.0,11.6,21227.0,41219.0,39814.0,74.0,172.0,52.1
5.0,3.0,55565.0,20.2,9.2,10524.0,20537.0,14737.0,5273.0,47.0,41.7
5.0,31.0,66617.0,18.4,16.1,54173.0,105701.0,83979.0,14622.0,1328.0,34.1
5.0,55.0,58805.0,16.3,11.2,22711.0,44623.0,42566.0,720.0,129.0,37.9
5.0,73.0,59077.0,22.2,13.0,3534.0,6915.0,4196.0,2533.0,35.0,46.3
5.0,105.0,56931.0,17.0,8.4,5138.0,10322.0,9578.0,196.0,0.0,43.5
5.0,107.0,44626.0,33.2,8.5,10028.0,19034.0,6893.0,11921.0,11.0,38.5
5.0,111.0,47721.0,21.8,7.3,12320.0,24054.0,21306.0,1149.0,12.0,39.7
5.0,133.0,57655.0,21.0,7.4,8586.0,17193.0,10858.0,874.0,61.0,34.9
5.0,149.0,58585.0,16.3,9.9,10791.0,21573.0,16956.0,542.0,241.0,39.3
5.0,13.0,57517.0,15.6,8.3,2595.0,5202.0,3962.0,1125.0,0.0,45.5
5.0,19.0,54268.0,19.8,17.7,11757.0,22385.0,15939.0,5374.0,156.0,34.1
5.0,11.0,54378.0,23.2,10.9,5734.0,10948.0,7158.0,3176.0,0.0,40.2
5.0,95.0,47475.0,28.1,7.6,3933.0,7249.0,4058.0,2897.0,31.0,47.0
5.0,113.0,48496.0,24.5,8.0,10335.0,20163.0,18538.0,91.0,157.0,43.7
5.0,103.0,49607.0,24.1,10.0,12779.0,24106.0,13655.0,9904.0,15.0,42.3
5.0,101.0,47959.0,14.2,10.2,3916.0,7848.0,7435.0,2.0,18.0,49.1
5.0,81.0,59113.0,15.8,7.3,6327.0,12417.0,9128.0,2762.0,44.0,42.6
5.0,15.0,58830.0,15.0,13.0,13990.0,27887.0,25826.0,335.0,334.0,44.8
5.0,91.0,56997.0,21.2,11.0,22283.0,43759.0,30846.0,10844.0,180.0,38.9
6.0,33.0,60847.0,21.0,10.3,32269.0,64148.0,49463.0,1562.0,661.0,45.6
6.0,43.0,64590.0,14.0,14.6,8620.0,17540.0,15579.0,166.0,243.0,51.4
6.0,115.0,67391.0,18.0,11.7,37025.0,75493.0,56344.0,2432.0,5104.0,32.5
6.0,13.0,128079.0,9.1,26.1,579546.0,1133247.0,648325.0,97333.0,185065.0,39.4
6.0,35.0,71097.0,13.8,8.0,10514.0,31185.0,25672.0,2738.0,437.0,36.0
6.0,83.0,101100.0,14.8,20.0,221530.0,443738.0,344026.0,8626.0,23863.0,33.7
6.0,97.0,102483.0,10.3,22.0,256121.0,501317.0,375519.0,7960.0,20087.0,41.7
6.0,25.0,63186.0,24.2,9.9,87966.0,180216.0,115817.0,4591.0,2684.0,32.4
6.0,51.0,80008.0,10.4,23.3,6833.0,14174.0,12017.0,105.0,339.0,38.3
6.0,1.0,122575.0,10.6,26.4,836529.0,1643700.0,681725.0,177135.0,486434.0,37.4
6.0,67.0,85289.0,15.8,20.1,772281.0,1510023.0,875793.0,149064.0,235474.0,36.0
6.0,55.0,116922.0,8.1,23.0,70448.0,140530.0,102711.0,2867.0,11373.0,41.1
6.0,53.0,93636.0,14.1,14.7,212245.0,433212.0,256709.0,11200.0,24342.0,34.1
6.0,73.0,101302.0,12.5,23.5,1640902.0,3302833.0,2335447.0,166412.0,390418.0,35.6
6.0,113.0,92571.0,19.6,21.1,110602.0,214977.0,145778.0,5834.0,29612.0,31.0
6.0,23.0,63753.0,20.3,19.6,68102.0,135768.0,108784.0,1585.0,4160.0,38.0
6.0,45.0,67340.0,18.5,16.3,43983.0,87422.0,73121.0,531.0,1689.0,42.8
6.0,87.0,109141.0,14.3,23.7,138038.0,273765.0,208476.0,2596.0,12601.0,37.4
6.0,37.0,94484.0,16.0,20.7,5121264.0,10098052.0,5186859.0,823987.0,1469968.0,36.2
6.0,65.0,84391.0,14.7,13.9,1197098.0,2383286.0,1450134.0,153545.0,152130.0,35.3
6.0,85.0,154183.0,7.9,27.3,951731.0,1922200.0,865460.0,48058.0,689176.0,37.0
6.0,41.0,168429.0,7.6,33.2,133182.0,260295.0,203342.0,5709.0,15000.0,46.5
6.0,93.0,63208.0,19.4,14.9,21834.0,43540.0,36971.0,632.0,678.0,48.0
6.0,89.0,69130.0,17.1,14.6,91226.0,179085.0,155840.0,2209.0,5427.0,41.8
6.0,15.0,61652.0,22.5,8.3,12849.0,27424.0,20958.0,785.0,977.0,38.6
6.0,79.0,93008.0,13.3,21.4,138686.0,281455.0,242078.0,5265.0,10234.0,39.1
6.0,21.0,60614.0,18.8,10.9,13726.0,27897.0,23127.0,255.0,820.0,36.6
6.0,7.0,69621.0,20.1,17.5,114562.0,227075.0,186095.0,3477.0,10151.0,37.1
6.0,63.0,71648.0,11.7,13.3,9276.0,18699.0,16654.0,194.0,200.0,52.2
6.0,29.0,71440.0,22.0,10.7,430407.0,883053.0,663592.0,48179.0,41842.0,31.5
6.0,59.0,117194.0,11.5,25.7,1601753.0,3164182.0,1950902.0,54732.0,635672.0,37.8
6.0,9.0,79782.0,11.7,12.7,22801.0,45235.0,41375.0,302.0,568.0,52.1
6.0,101.0,75716.0,16.0,11.8,48083.0,95872.0,66752.0,2006.0,14635.0,35.7
6.0,81.0,162639.0,7.0,28.8,388084.0,765935.0,391024.0,17849.0,215337.0,39.6
6.0,109.0,80361.0,13.3,12.9,25830.0,53932.0,47189.0,926.0,749.0,48.4
6.0,77.0,81297.0,15.9,12.6,367600.0,732212.0,411958.0,52023.0,112997.0,34.1
6.0,5.0,78014.0,9.7,13.2,17527.0,37829.0,32989.0,790.0,499.0,50.5
8.0,7.0,69659.0,10.7,25.7,6362.0,12908.0,10810.0,249.0,133.0,50.6
8.0,31.0,93650.0,13.8,29.2,346229.0,693417.0,530278.0,64881.0,26143.0,34.4
8.0,55.0,50624.0,16.0,15.4,3278.0,6583.0,6199.0,38.0,0.0,55.1
8.0,15.0,68388.0,10.1,20.3,8896.0,19164.0,17857.0,366.0,153.0,49.1
8.0,47.0,104764.0,4.1,25.1,2755.0,5924.0,5566.0,15.0,0.0,45.7
8.0,63.0,70847.0,10.1,12.9,3477.0,7635.0,6885.0,195.0,25.0,38.5
8.0,45.0,87363.0,8.1,19.5,28759.0,58538.0,51120.0,234.0,542.0,36.3
8.0,51.0,72352.0,13.2,38.5,7554.0,16537.0,15748.0,103.0,83.0,34.5
8.0,59.0,102153.0,7.4,27.7,286508.0,570427.0,517644.0,6639.0,16243.0,40.4
8.0,103.0,69760.0,11.5,14.1,3174.0,6465.0,6038.0,25.0,6.0,35.9
8.0,21.0,49027.0,22.4,14.9,4060.0,8142.0,7349.0,36.0,10.0,39.4
8.0,1.0,83368.0,11.5,16.0,246411.0,497115.0,410132.0,16494.0,19268.0,33.6
8.0,37.0,112356.0,7.0,34.7,25553.0,54357.0,48258.0,525.0,424.0,36.5
8.0,65.0,61605.0,16.5,26.0,3409.0,7585.0,6532.0,8.0,95.0,37.8
8.0,81.0,69217.0,13.9,11.5,6362.0,13060.0,12330.0,150.0,0.0,37.8
8.0,97.0,127167.0,7.2,48.0,8501.0,17909.0,16316.0,297.0,270.0,42.0
8.0,25.0,49717.0,28.4,6.1,2104.0,5630.0,4978.0,206.0,19.0,35.6
8.0,69.0,88703.0,12.0,27.6,169546.0,338161.0,309269.0,3275.0,7505.0,35.9
8.0,83.0,59138.0,16.1,18.1,13149.0,25909.0,21054.0,52.0,57.0,44.4
8.0,113.0,100545.0,8.9,41.1,3753.0,7968.0,7617.0,16.0,101.0,41.5
8.0,13.0,109446.0,12.5,33.1,159675.0,321030.0,284719.0,2827.0,14979.0,36.2
8.0,71.0,55673.0,18.2,12.6,6727.0,14179.0,12117.0,121.0,104.0,46.1
8.0,125.0,64166.0,14.5,14.5,5050.0,10069.0,9353.0,238.0,0.0,38.4
8.0,107.0,98004.0,10.7,32.3,11959.0,24874.0,23601.0,193.0,259.0,39.8
8.0,117.0,95522.0,10.1,37.7,13745.0,30429.0,27530.0,285.0,150.0,39.1
8.0,19.0,85799.0,5.5,28.2,4563.0,9379.0,8880.0,103.0,98.0,47.8
8.0,29.0,61762.0,17.6,13.7,15111.0,30346.0,28768.0,291.0,310.0,47.6
8.0,101.0,60610.0,19.0,14.3,83723.0,164685.0,131054.0,3535.0,1497.0,38.9
8.0,87.0,63086.0,10.0,11.2,14145.0,28257.0,24964.0,954.0,166.0,36.3
8.0,93.0,83704.0,5.5,21.7,8220.0,17392.0,16467.0,49.0,157.0,50.6
8.0,77.0,68347.0,15.7,18.0,75971.0,149998.0,141076.0,1033.0,1409.0,39.1
8.0,99.0,52645.0,19.0,12.0,6017.0,12052.0,11429.0,134.0,41.0,38.0
8.0,41.0,84646.0,10.9,22.9,340675.0,688153.0,547369.0,43282.0,19250.0,34.1
8.0,5.0,101356.0,9.0,27.1,321999.0,636671.0,455987.0,67821.0,37326.0,36.5
8.0,14.0,115956.0,5.0,34.9,33331.0,66120.0,57355.0,770.0,4324.0,37.7
9.0,9.0,91559.0,11.9,18.8,445028.0,859339.0,634586.0,113737.0,34161.0,40.1
9.0,13.0,105815.0,6.9,23.5,75448.0,151269.0,133656.0,4621.0,7037.0,37.5
9.0,3.0,98005.0,11.1,21.5,460080.0,894730.0,639528.0,122103.0,46577.0,40.4
9.0,15.0,78556.0,10.5,14.9,58978.0,116538.0,103567.0,2644.0,1614.0,41.3
9.0,7.0,108934.0,6.9,22.7,83692.0,163368.0,144844.0,8654.0,5020.0,45.4
10.0,3.0,93429.0,11.4,20.8,286263.0,555133.0,358183.0,138608.0,30593.0,38.1
10.0,5.0,81684.0,11.7,15.1,113111.0,219540.0,180762.0,26992.0,2621.0,49.0
11.0,1.0,121698.0,16.8,24.4,359617.0,684498.0,280469.0,321317.0,26718.0,33.9
12.0,91.0,79157.0,11.5,19.2,98992.0,200737.0,157460.0,19666.0,6055.0,36.8
12.0,123.0,49042.0,19.8,5.4,9684.0,22098.0,16497.0,4877.0,80.0,41.7
12.0,133.0,50278.0,22.4,8.2,11335.0,24566.0,19777.0,3803.0,149.0,41.8
12.0,31.0,74331.0,15.5,19.5,476066.0,924229.0,557139.0,273829.0,43026.0,36.1
12.0,7.0,57048.0,20.3,7.4,12138.0,26979.0,20935.0,5353.0,158.0,40.1
12.0,9.0,73762.0,12.7,18.2,294785.0,576808.0,476767.0,58100.0,14050.0,47.2
12.0,19.0,78932.0,10.6,16.5,105066.0,207291.0,165931.0,21318.0,6083.0,39.5
12.0,67.0,58488.0,20.1,8.4,3678.0,8744.0,6916.0,1407.0,0.0,39.1
12.0,69.0,66691.0,12.5,14.7,172960.0,335362.0,278353.0,35268.0,6588.0,46.8
12.0,89.0,88805.0,10.2,17.5,40622.0,80578.0,73061.0,4886.0,821.0,45.0
12.0,103.0,74155.0,13.0,20.2,498109.0,957875.0,782632.0,98432.0,31851.0,47.8
12.0,105.0,63849.0,16.6,13.2,340965.0,668671.0,520186.0,101690.0,11358.0,40.3
12.0,111.0,65145.0,15.0,13.2,156206.0,305591.0,223755.0,61325.0,5775.0,44.8
12.0,43.0,53454.0,17.0,7.1,6060.0,13363.0,10627.0,1861.0,54.0,47.2
12.0,51.0,56431.0,26.8,4.6,18690.0,40127.0,32150.0,4621.0,324.0,33.9
12.0,61.0,84405.0,12.2,17.3,78694.0,150984.0,130147.0,13617.0,1949.0,52.9
12.0,63.0,51417.0,20.6,8.0,21688.0,48472.0,33431.0,13140.0,155.0,41.6
12.0,99.0,94302.0,12.8,22.2,745070.0,1446277.0,1070496.0,268489.0,38879.0,44.6
12.0,109.0,107878.0,8.4,27.6,120843.0,235503.0,208720.0,12731.0,6556.0,43.4
12.0,117.0,86617.0,11.4,25.7,235151.0,455086.0,351484.0,53080.0,19964.0,39.2
12.0,86.0,75744.0,18.0,18.3,1396889.0,2715516.0,2041796.0,481976.0,43289.0,39.7
12.0,5.0,69260.0,14.7,14.8,91714.0,182482.0,148220.0,20018.0,4113.0,39.4
12.0,35.0,68685.0,11.9,15.2,55952.0,107139.0,88531.0,11328.0,2701.0,50.9
12.0,37.0,66555.0,20.7,10.3,5022.0,11736.0,9476.0,1615.0,53.0,45.0
12.0,47.0,48405.0,29.5,7.0,5988.0,14269.0,8649.0,4923.0,22.0,41.5
12.0,77.0,52360.0,13.0,8.4,3255.0,8365.0,6750.0,1257.0,20.0,40.3
12.0,119.0,71108.0,8.8,17.8,60274.0,120999.0,107444.0,9029.0,1086.0,67.0
12.0,39.0,52613.0,24.6,10.7,24232.0,46017.0,19100.0,25658.0,280.0,40.7
12.0,59.0,49636.0,25.6,7.3,8946.0,19430.0,17275.0,1330.0,151.0,42.5
12.0,71.0,77846.0,14.0,17.4,366761.0,718679.0,609126.0,61829.0,11381.0,48.1
12.0,83.0,58779.0,16.6,12.9,181160.0,348371.0,285189.0,43886.0,5349.0,48.6
12.0,21.0,106539.0,12.3,21.5,184586.0,363922.0,320642.0,25356.0,4508.0,50.3
12.0,95.0,78465.0,16.1,22.3,672748.0,1321194.0,844074.0,277193.0,68133.0,34.9
12.0,101.0,68215.0,13.5,15.5,262021.0,510593.0,447358.0,28461.0,12871.0,44.6
12.0,55.0,55174.0,19.2,10.8,52374.0,102101.0,81423.0,9380.0,1508.0,53.4
12.0,121.0,57639.0,17.8,9.9,21694.0,43924.0,36387.0,5788.0,59.0,42.5
12.0,27.0,48458.0,28.5,8.2,15742.0,36399.0,30464.0,4420.0,194.0,40.6
12.0,13.0,53151.0,12.2,7.3,6396.0,14444.0,11598.0,1812.0,117.0,40.2
12.0,23.0,62378.0,17.4,10.3,33422.0,69105.0,53246.0,12256.0,625.0,40.7
12.0,29.0,51366.0,23.1,6.3,7219.0,16437.0,14240.0,1364.0,16.0,47.3
12.0,107.0,48542.0,24.8,7.9,36925.0,72766.0,58172.0,11707.0,415.0,45.0
12.0,125.0,58432.0,22.0,6.0,5320.0,15239.0,11229.0,3335.0,85.0,39.5
12.0,81.0,78296.0,12.5,17.9,193258.0,373853.0,319715.0,32349.0,7751.0,48.0
12.0,75.0,50782.0,20.7,8.3,20597.0,39961.0,35008.0,3465.0,251.0,46.8
12.0,3.0,73897.0,14.6,9.1,13032.0,27785.0,23033.0,3810.0,206.0,37.6
12.0,127.0,64048.0,15.2,15.6,270359.0,527634.0,434732.0,56984.0,9351.0,46.5
12.0,73.0,73745.0,20.4,25.8,151208.0,288102.0,177852.0,89444.0,10107.0,30.7
12.0,79.0,50429.0,28.2,8.6,8645.0,18474.0,10651.0,7158.0,194.0,42.9
12.0,33.0,65836.0,13.9,17.4,157002.0,311522.0,212230.0,68361.0,9886.0,37.2
12.0,53.0,59196.0,14.3,11.7,94949.0,182696.0,163329.0,9307.0,2316.0,48.9
13.0,37.0,43542.0,29.7,6.0,2553.0,6428.0,2180.0,3919.0,34.0,38.8
13.0,193.0,42162.0,27.2,4.7,6138.0,13480.0,4705.0,8171.0,63.0,40.2
13.0,23.0,52225.0,20.8,8.9,6838.0,12775.0,8903.0,3590.0,28.0,36.8
13.0,21.0,61037.0,25.7,15.1,81425.0,153490.0,62851.0,83068.0,3019.0,36.2
13.0,197.0,55633.0,21.0,7.1,4281.0,8484.0,5288.0,2576.0,89.0,45.2
13.0,249.0,53252.0,21.3,7.7,2665.0,5211.0,3454.0,1558.0,0.0,37.8
13.0,93.0,50609.0,24.6,7.0,6376.0,13905.0,6277.0,6824.0,15.0,43.7
13.0,119.0,56325.0,24.8,8.2,11661.0,22514.0,19338.0,2150.0,198.0,41.0
13.0,103.0,81984.0,8.6,13.4,29474.0,58689.0,48093.0,7955.0,552.0,36.1
13.0,171.0,55558.0,20.2,11.3,9554.0,18513.0,12186.0,5392.0,149.0,37.5
13.0,107.0,47265.0,27.0,6.1,11394.0,22499.0,13935.0,7698.0,63.0,36.8
13.0,159.0,53984.0,17.8,6.9,7102.0,13784.0,10380.0,2881.0,36.0,42.4
13.0,167.0,50453.0,22.6,5.8,4412.0,9730.0,6281.0,3256.0,19.0,41.0
13.0,179.0,55308.0,16.8,12.5,30558.0,62108.0,28881.0,25503.0,1324.0,28.1
13.0,205.0,50083.0,24.0,7.5,10749.0,22432.0,11106.0,10461.0,101.0,38.9
13.0,253.0,59508.0,24.4,8.4,4410.0,8437.0,5215.0,2790.0,67.0,44.0
13.0,277.0,57342.0,24.7,8.9,21001.0,40510.0,26243.0,12200.0,589.0,35.5
13.0,289.0,47028.0,26.1,5.1,4216.0,8284.0,4605.0,3510.0,9.0,46.2
13.0,233.0,62448.0,17.9,7.0,21206.0,41621.0,32159.0,5091.0,155.0,37.1
13.0,263.0,48059.0,19.1,8.3,3346.0,6378.0,2622.0,3687.0,33.0,49.2
13.0,269.0,45812.0,26.3,7.2,4247.0,8193.0,4692.0,3150.0,124.0,44.4
13.0,273.0,50475.0,31.9,6.4,4631.0,8859.0,3262.0,5272.0,203.0,40.9
13.0,275.0,63449.0,20.8,12.9,23511.0,44730.0,26869.0,16302.0,75.0,40.3
13.0,279.0,61425.0,23.7,9.2,14557.0,27048.0,16920.0,6968.0,247.0,36.4
13.0,319.0,52735.0,25.0,7.1,4729.0,9078.0,5355.0,3567.0,0.0,41.8
13.0,17.0,43178.0,31.6,7.4,9107.0,17154.0,10375.0,6286.0,18.0,39.7
13.0,33.0,56837.0,24.8,7.6,11853.0,22550.0,10934.0,10958.0,68.0,37.5
13.0,47.0,69662.0,9.8,13.7,34308.0,66299.0,61318.0,1558.0,953.0,39.9
13.0,53.0,66985.0,16.8,24.8,3595.0,10767.0,7510.0,2263.0,391.0,23.7
13.0,55.0,48248.0,19.9,5.7,11952.0,24817.0,21407.0,2507.0,130.0,39.5
13.0,73.0,95348.0,8.8,21.8,75325.0,147295.0,109501.0,24575.0,5995.0,36.6
13.0,87.0,52656.0,25.2,8.5,13926.0,26833.0,14060.0,11165.0,90.0,38.1
13.0,115.0,65817.0,19.1,11.7,50014.0,96824.0,75735.0,13861.0,1540.0,38.5
13.0,117.0,122580.0,5.9,34.0,110622.0,219880.0,178874.0,7301.0,26049.0,38.3
13.0,137.0,60811.0,14.5,10.1,23327.0,44289.0,38359.0,1358.0,907.0,39.5
13.0,185.0,61069.0,25.2,14.8,58623.0,114582.0,66261.0,41718.0,2114.0,30.2
13.0,199.0,49918.0,21.5,7.1,10892.0,21113.0,12062.0,8169.0,132.0,41.6
13.0,207.0,86538.0,13.9,14.8,13410.0,27010.0,19829.0,6302.0,251.0,43.1
13.0,261.0,51026.0,27.8,9.8,15993.0,30352.0,12924.0,15974.0,359.0,35.5
13.0,35.0,62880.0,23.8,8.3,11089.0,23750.0,16289.0,6858.0,105.0,38.5
13.0,43.0,48673.0,32.8,9.5,5464.0,10827.0,7355.0,2572.0,247.0,37.8
13.0,45.0,65701.0,18.8,13.3,59574.0,116022.0,87288.0,21996.0,872.0,34.5
13.0,79.0,54839.0,19.7,4.9,6045.0,12344.0,9181.0,2978.0,25.0,44.4
13.0,81.0,55440.0,30.8,9.2,11997.0,22846.0,12104.0,9974.0,220.0,38.8
13.0,77.0,87232.0,11.1,20.5,72086.0,140516.0,107831.0,24730.0,2702.0,38.5
13.0,67.0,100977.0,10.0,30.0,384787.0,745057.0,441978.0,203874.0,39150.0,36.5
13.0,83.0,61723.0,15.1,9.1,8295.0,16227.0,15407.0,103.0,268.0,42.2
13.0,297.0,74824.0,12.9,13.1,46357.0,90132.0,70380.0,15327.0,1064.0,38.7
13.0,27.0,55010.0,27.0,10.5,8014.0,15622.0,9618.0,5358.0,128.0,43.0
13.0,91.0,49528.0,23.6,8.6,9947.0,20919.0,14102.0,5868.0,79.0,41.6
13.0,105.0,54795.0,19.5,6.5,10024.0,19212.0,13085.0,5889.0,42.0,42.6
13.0,113.0,115469.0,5.6,28.6,57314.0,111369.0,75542.0,24316.0,5034.0,43.5
13.0,165.0,39590.0,29.3,5.2,4772.0,8827.0,5363.0,2955.0,109.0,43.7
13.0,217.0,68715.0,17.9,12.0,55899.0,106497.0,54326.0,46869.0,1145.0,36.2
13.0,227.0,78904.0,9.6,14.0,15599.0,30832.0,27688.0,409.0,136.0,45.1
13.0,71.0,52112.0,25.2,6.7,23052.0,45606.0,29397.0,10491.0,385.0,36.4
13.0,85.0,88066.0,8.7,18.5,12087.0,23861.0,22979.0,230.0,148.0,43.4
13.0,63.0,57211.0,20.0,13.2,147918.0,278666.0,47590.0,192765.0,14586.0,32.4
13.0,139.0,80217.0,14.6,15.0,98443.0,195961.0,166426.0,14540.0,3348.0,36.3
13.0,149.0,55588.0,15.6,5.0,5930.0,11677.0,10145.0,1085.0,58.0,41.5
13.0,141.0,49666.0,24.1,5.3,3342.0,8535.0,2094.0,6178.0,74.0,46.5
13.0,189.0,53918.0,24.9,8.3,11499.0,21498.0,11746.0,8692.0,97.0,37.6
13.0,211.0,80927.0,10.5,12.2,9452.0,18235.0,13482.0,4258.0,5.0,44.5
13.0,95.0,52793.0,29.4,12.3,48905.0,91049.0,24556.0,62847.0,849.0,35.1
13.0,111.0,61591.0,13.5,13.3,12839.0,24925.0,24160.0,79.0,165.0,51.4
13.0,153.0,74589.0,15.7,16.2,77926.0,151682.0,92943.0,46232.0,4392.0,35.3
13.0,175.0,53522.0,26.7,8.6,24921.0,47418.0,28020.0,17645.0,535.0,38.3
13.0,255.0,57378.0,21.6,11.0,33324.0,64719.0,40745.0,21697.0,627.0,39.1
13.0,271.0,42889.0,28.2,4.7,6769.0,16115.0,8651.0,6725.0,17.0,41.0
13.0,291.0,62148.0,14.4,11.6,11727.0,22775.0,22076.0,148.0,173.0,53.9
13.0,303.0,51815.0,26.6,9.6,10100.0,20461.0,9123.0,10845.0,124.0,40.6
13.0,311.0,63292.0,13.8,13.1,14800.0,28928.0,27274.0,417.0,169.0,46.1
13.0,223.0,79608.0,9.4,16.2,79645.0,155840.0,117516.0,29448.0,1570.0,35.8
13.0,231.0,75994.0,13.1,8.9,9206.0,18082.0,15903.0,1811.0,69.0,40.7
13.0,245.0,56168.0,23.4,12.9,104191.0,201463.0,76073.0,113881.0,3762.0,33.9
13.0,267.0,56029.0,22.5,7.2,10465.0,25353.0,15157.0,7403.0,63.0,37.4
13.0,19.0,46957.0,26.3,7.7,9726.0,19025.0,16067.0,2273.0,34.0,39.7
13.0,295.0,59070.0,17.7,10.5,34742.0,68824.0,63382.0,2817.0,518.0,41.4
13.0,135.0,87966.0,11.4,23.5,461247.0,902298.0,448155.0,245748.0,102858.0,35.1
13.0,13.0,68855.0,12.1,12.0,39116.0,76887.0,61173.0,8841.0,2811.0,35.4
13.0,49.0,54130.0,24.4,4.6,5461.0,12983.0,8684.0,3358.0,107.0,41.7
13.0,65.0,40782.0,39.2,6.2,3316.0,6743.0,4439.0,1862.0,29.0,37.7
13.0,15.0,69380.0,13.2,13.2,52288.0,103620.0,87027.0,11113.0,1032.0,37.9
13.0,97.0,74458.0,13.1,16.9,74114.0,141840.0,67261.0,65482.0,2253.0,36.4
13.0,131.0,59294.0,23.5,8.3,12750.0,24926.0,16529.0,7163.0,141.0,39.7
13.0,161.0,48360.0,20.6,6.1,7583.0,14991.0,11392.0,2465.0,39.0,36.7
13.0,209.0,62630.0,20.7,8.3,4403.0,9036.0,6156.0,2374.0,32.0,40.0
13.0,221.0,57313.0,15.1,9.4,7388.0,14784.0,11610.0,2623.0,64.0,42.1
13.0,243.0,48753.0,37.0,6.7,3594.0,7087.0,2492.0,4406.0,0.0,40.0
13.0,247.0,72656.0,15.2,17.4,47067.0,89011.0,35556.0,47414.0,1743.0,37.7
13.0,299.0,52382.0,23.7,8.4,17846.0,35599.0,22986.0,10621.0,403.0,38.4
13.0,305.0,58410.0,19.6,7.9,14716.0,29767.0,22340.0,5935.0,141.0,38.2
13.0,309.0,36940.0,26.8,11.4,2932.0,7939.0,4516.0,3379.0,0.0,38.2
13.0,315.0,49097.0,22.0,6.1,3604.0,8846.0,5556.0,3122.0,0.0,39.5
13.0,9.0,53277.0,26.2,12.1,22527.0,45286.0,24371.0,19060.0,690.0,35.3
13.0,31.0,57557.0,28.7,15.0,38005.0,74782.0,49030.0,21072.0,1054.0,28.5
13.0,59.0,57133.0,31.3,21.0,65354.0,124602.0,78342.0,34354.0,5048.0,27.7
13.0,127.0,76225.0,18.3,17.9,44555.0,83974.0,57000.0,21957.0,1076.0,41.0
13.0,143.0,62798.0,15.5,8.2,14915.0,28956.0,26752.0,1347.0,219.0,40.8
13.0,163.0,47611.0,24.8,8.0,8167.0,15772.0,6826.0,8515.0,18.0,39.3
13.0,169.0,67116.0,15.0,12.3,14674.0,28548.0,20790.0,7082.0,213.0,40.1
13.0,213.0,56210.0,15.4,6.4,20035.0,39557.0,38261.0,424.0,152.0,38.2
13.0,215.0,63902.0,21.1,16.2,100391.0,196670.0,86552.0,90001.0,4817.0,33.9
13.0,241.0,65081.0,19.4,14.0,8350.0,16457.0,15119.0,393.0,170.0,48.8
13.0,259.0,43431.0,37.0,7.9,2148.0,6042.0,1590.0,3269.0,148.0,36.4
13.0,283.0,57269.0,21.2,7.7,3204.0,6777.0,4900.0,1840.0,0.0,39.7
13.0,155.0,46713.0,26.5,9.1,4510.0,9268.0,6318.0,2759.0,36.0,39.9
13.0,3.0,51418.0,30.0,5.1,4057.0,8265.0,5967.0,1484.0,0.0,35.5
13.0,5.0,50975.0,27.2,5.9,5664.0,11228.0,9073.0,1714.0,30.0,37.0
13.0,25.0,49567.0,24.1,4.4,9458.0,18561.0,17399.0,655.0,183.0,40.9
16.0,87.0,51952.0,15.7,9.6,5059.0,10025.0,8693.0,17.0,47.0,45.4
16.0,31.0,63812.0,14.3,14.1,11576.0,23615.0,21998.0,46.0,138.0,32.2
16.0,45.0,52420.0,18.3,10.1,8698.0,17052.0,15358.0,0.0,114.0,45.1
16.0,85.0,78478.0,10.0,17.5,4915.0,10401.0,10285.0,9.0,24.0,48.7
16.0,69.0,66552.0,14.6,16.2,20397.0,40155.0,36020.0,104.0,320.0,40.9
16.0,55.0,73138.0,12.1,16.8,77715.0,153605.0,144715.0,610.0,1219.0,40.2
16.0,83.0,64834.0,14.8,13.1,42462.0,83666.0,76995.0,591.0,1512.0,34.7
16.0,73.0,59481.0,21.1,8.7,5581.0,11455.0,9483.0,50.0,18.0,38.4
16.0,15.0,69466.0,13.1,16.9,3383.0,7163.0,6769.0,16.0,84.0,53.0
16.0,29.0,71864.0,8.5,14.4,3375.0,6918.0,6611.0,0.0,7.0,36.9
16.0,1.0,84735.0,11.0,25.3,222685.0,446052.0,404644.0,6204.0,11956.0,36.7
16.0,5.0,65878.0,17.0,18.5,42765.0,85065.0,76402.0,568.0,1405.0,33.3
16.0,11.0,62343.0,12.5,14.4,22805.0,45551.0,37653.0,122.0,348.0,33.5
16.0,27.0,60294.0,15.2,12.9,107328.0,212230.0,180454.0,715.0,1839.0,33.4
16.0,51.0,72995.0,7.7,15.6,13674.0,27969.0,25759.0,24.0,142.0,31.2
16.0,57.0,62342.0,20.6,26.3,19345.0,39239.0,35993.0,386.0,1010.0,28.3
16.0,75.0,66136.0,13.6,10.6,11571.0,23041.0,20919.0,78.0,175.0,39.9
16.0,9.0,57428.0,16.7,10.0,4479.0,9086.0,7893.0,6.0,32.0,46.1
16.0,39.0,58518.0,13.8,12.0,12575.0,26433.0,22911.0,687.0,687.0,31.9
16.0,43.0,64646.0,12.7,15.1,6199.0,12965.0,12253.0,40.0,19.0,36.8
16.0,79.0,53600.0,17.3,7.8,6259.0,12526.0,11743.0,55.0,28.0,47.4
